webScraperOrder,webScraperStartUrl,artists,artistsHref,songs,songsHref,lyrics
"1528753108-73","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني جوزيف صقر","http://aghanilyrics.com/allsongslyrics.php?songslyrics=jozef-sakr&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%AC%D9%88%D8%B2%D9%8A%D9%81-%D8%B5%D9%82%D8%B1","كلمات اغنية الحالة تعبانة يا ليلى جوزيف صقر","http://aghanilyrics.com/songlyrics.php?lyrics=25740&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D9%84%D8%AD%D8%A7%D9%84%D8%A9-%D8%AA%D8%B9%D8%A8%D8%A7%D9%86%D8%A9-%D9%8A%D8%A7-%D9%84%D9%8A%D9%84%D9%89-%D8%AC%D9%88%D8%B2%D9%8A%D9%81-%D8%B5%D9%82%D8%B1","الحالة تعبانة يا ليلى



جوزيف صقر



 



الحالة تعبانة يا ليلى خطبة ما فيش



وانتي غنيّة يا ليلى ونحنا دراويش



 



انتي في وادي ونحنا في وادي



بلحظة بعدنا زيادة



أرض العنّا بلا سجادة



وانتي معوّدة تمشي عالريش



 



احتاروا فيكي وحيّروكي



ضلّوا حتى غيّروكي



لبّسوكي تاج ملوكي



وانسيتي أهل الطرابيش



 



رزق الله لمّن كنتي وكنّا



نجي لعندِك وتجي لعنّا



قال العاش حدّك وتهنّا



صعبة يرجع وحدو يعيش



*****"
"1528753744-297","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني جنى","http://aghanilyrics.com/allsongslyrics.php?songslyrics=jana&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%AC%D9%86%D9%89","كلمات اغنية فيك وفيها جنى","http://aghanilyrics.com/songlyrics.php?lyrics=15970&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%81%D9%8A%D9%83-%D9%88%D9%81%D9%8A%D9%87%D8%A7-%D8%AC%D9%86%D9%89","فيك وفيها .. فيك وفيها

تحلو عني اتركوني في حالي حتى اغني

شو بدي بحبيبي يخون ريته عمرة ما يخون

صديقة بتغار مني فيك وفيها حلو عني



______________

فيك وفيها تكفوا شوية وتنهوني من ها العمرية

عم بتخفي دور العاشق دور الصاديقة الوفية

وهلا صار وقت النهاية نهاية ها المسرحية

شو بدي بحبيبي يخون ريته عمرة ما يخون



_____________

صديقة بتغار مني فيك وفيها حلو عني

فيك وفيها ضاع سنين ياللي كنتوا في حياتي زينة

صار الحب بعيني دمعة صداقة بقلبي سكينة

قلبي حنون بعشق بجنون مبدي الحب يبكيني



__________

شو بدي بحبيبي يخون ريته عمرة ما يخون

صديقة بتغار مني فيك وفيها حلو عني"
"1528752842-13","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني ليال عبود","http://aghanilyrics.com/allsongslyrics.php?songslyrics=layal-abboud&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D9%8A%D8%A7%D9%84-%D8%B9%D8%A8%D9%88%D8%AF","كلمات اغنية بموت عليك ليال عبود","http://aghanilyrics.com/songlyrics.php?lyrics=28401&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A8%D9%85%D9%88%D8%AA-%D8%B9%D9%84%D9%8A%D9%83-%D9%84%D9%8A%D8%A7%D9%84-%D8%B9%D8%A8%D9%88%D8%AF","اوعا تفكر اني مغرومة بعينيك



اوعى تفكر يعني انا رح اموت عليك





اليوم وبكرة وعلى طول



نام وبوع وبدي قول



موت علي بموت عليك



بموت عليك بموت عليك



حبيبي حياتي انا عمري إلك



ساعاتي اوقاتي بقضيهم معك



انت شمسي انت نهاري



يا حامل همي واسراري



معك رح كمل مشواري



موت علي بموت عليك



اكدلي اذا قلبك رح ياخد قرار



ولا ممكن انا احبك وما عندك خيار"
"1528753121-77","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني نادر الأتات","http://aghanilyrics.com/allsongslyrics.php?songslyrics=nader-el-attat&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%86%D8%A7%D8%AF%D8%B1-%D8%A7%D9%84%D8%A3%D8%AA%D8%A7%D8%AA","كلمات اغنية مابستسلم نادر الأتات","http://aghanilyrics.com/songlyrics.php?lyrics=25668&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%85%D8%A7%D8%A8%D8%B3%D8%AA%D8%B3%D9%84%D9%85-%D9%86%D8%A7%D8%AF%D8%B1-%D8%A7%D9%84%D8%A3%D8%AA%D8%A7%D8%AA","في شي جواتي مش عادي مقلقني عليكي

هاي أول مرة يا عمري انا بتعب هيكي

وجه الطرقات مسكرة كلها حواليكي

بدفع دماتي، روحي وحياتي، الك وحياتي

ت اوصل ليكي



ما بستسلم الا لربي والخالق

الـ معه ربو معو الموت مش فارق

حبك وحده عطاني كل القوة

هيكي حب بهالدنية؟ لأ مش مارق



لو بقدر خبيكي بقلبي وارمي مفتاحو

أوجاع الدنيا اعتبريهن بوجودي راحوا

العشاق اللي متلي ومثتلك حلهن يرتاحوا

بدفع دماتي، روحي وحياتي، الك وحياتي

ت اوصل ليكي



ما بستسلم الا لربي والخالق

الـ معه ربه معو الموت مش فارق

حبك وحده عطاني كل القوة

هيكي حب بهالدنية؟ لأ مش مارق"
"1528753638-252","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني علاء زلزلي","http://aghanilyrics.com/allsongslyrics.php?songslyrics=alaa-zalzaly&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%B9%D9%84%D8%A7%D8%A1-%D8%B2%D9%84%D8%B2%D9%84%D9%8A","كلمات اغنية حبك علاء زلزلي","http://aghanilyrics.com/songlyrics.php?lyrics=17715&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%AD%D8%A8%D9%83-%D8%B9%D9%84%D8%A7%D8%A1-%D8%B2%D9%84%D8%B2%D9%84%D9%8A","حبك غير احوالي وقلبك سهرني ليالي

بحبك من قلبي يا غالي بغرامك مشغوول



انت الي حبيبي وعمري وغرامي

يا قدري ونصيبي وفرحت ايامي



بعدك حبي وجنوني وبعدك ما بتغفى عيوني

وحدك ساكن بجفوني وبقلبي على طول



انت الي حبيبي وعمري وغرامي

يا قدري ونصيبي وفرحت ايامي



ورده زرعني ع بابك تلميذ كتبي بكتابك

عمري كله ع حسابك بس بحبك قوول



انت الي حبيبي وعمري وغرامي

يا قدري ونصيبي وفرحت ايامي"
"1528753384-146","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني مارسيل خليفة","http://aghanilyrics.com/allsongslyrics.php?songslyrics=marcel-khalife&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%85%D8%A7%D8%B1%D8%B3%D9%8A%D9%84-%D8%AE%D9%84%D9%8A%D9%81%D8%A9","كلمات اغنية العائد مارسيل خليفة","http://aghanilyrics.com/songlyrics.php?lyrics=18398&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D9%84%D8%B9%D8%A7%D8%A6%D8%AF-%D9%85%D8%A7%D8%B1%D8%B3%D9%8A%D9%84-%D8%AE%D9%84%D9%8A%D9%81%D8%A9","العائد



ومررت أمسي على الديار

أنفض الحزن المعشش في الجدار

وأقبل الأرض التي وطأ الصغار



وجثوت عند قبور أحبابي

وأعينهم مصابيح القبور



ما أطفأتها الريح عبر موانئ الليل الضرير

وشممت ريح القمح والعرق  المخثر والبيادر



ومعالف البقرات والصيف المهاجر

وعلى مدى الطرقات

رعيان وأشواق دفينة

وحناجر تلهو بأغنية حزينة"
"1528752830-11","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني ماريتا الحلاني","http://aghanilyrics.com/allsongslyrics.php?songslyrics=marietta-helani&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%85%D8%A7%D8%B1%D9%8A%D8%AA%D8%A7-%D8%A7%D9%84%D8%AD%D9%84%D8%A7%D9%86%D9%8A","كلمات اغنية خايفة انام ماريتا الحلاني","http://aghanilyrics.com/songlyrics.php?lyrics=27929&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%AE%D8%A7%D9%8A%D9%81%D8%A9-%D8%A7%D9%86%D8%A7%D9%85-%D9%85%D8%A7%D8%B1%D9%8A%D8%AA%D8%A7-%D8%A7%D9%84%D8%AD%D9%84%D8%A7%D9%86%D9%8A","انا خايفة انام توحشني  و اوحشك و محسّش بيك

دانت وانا صاحية واحشني  بس بطّمن عليك



هو ليه النوم ساعات  مش كفاية عليه دقايق

ليه الواحد لما ينام    مياخدش وياه الحقايق



انا نفسي انام وعنيا  ميناموش وافضل شايفاك

او ياريتها ف وقت واحد  تصحى وتغمّض معاك



هو ليه النوم ساعات  مش كفاية عليه دقايق

ليه الواحد لما ينام  مياخدش وياه الحقايق"
"1528753683-271","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني ميسم نحاس","http://aghanilyrics.com/allsongslyrics.php?songslyrics=mesam-nahas&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%85%D9%8A%D8%B3%D9%85-%D9%86%D8%AD%D8%A7%D8%B3","كلمات اغنية كده جاني ميسم نحاس","http://aghanilyrics.com/songlyrics.php?lyrics=17402&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%83%D8%AF%D9%87-%D8%AC%D8%A7%D9%86%D9%8A-%D9%85%D9%8A%D8%B3%D9%85-%D9%86%D8%AD%D8%A7%D8%B3","كده جاني

كده جاني كده جيت له كده روحي راحت له

كده جاني كده جيت له كده روحي راحت و راحت له

كده سابني كده باعني كده اهو بقى بيعذبني



كده جاني كده جيت له كده روحي راحت و راحت له

كده سابني كده باعني كده اهو بقى بيعذبني



و اتاريه كذاب و غرماه عذاب و لا له احبابباملرة

و اتاريه مش داري بشوقي و ناري غلبت اداري انا و الله



و اتاريه كذاب و غرماه عذاب و لا له احبابباملرة

و اتاريه مش داري بشوقي و ناري غلبت اداري انا و الله

خاد قلبي معاه و علمني الاه و اللهى لا انساه و اهي مرة

كده جاني كده جيت له كده روحي راحت و راحت له

كده سابني كده باعني كده اهو بقى بيعذبني



كده ظالم كده ماشي كده راح و لا جاشي

كده ظالم كده ماشي كده راح و لا همه ما جاشي



كده قاسي كده ناسي كده اهو جرح احساسي

كده ظالم كده ماشي كده راح و لا همه ما جاشي

كده قاسي كده ناسي كده اهو جرح احساسي



و اتاريه كذاب و غرماه عذاب و لا له احبابباملرة

و اتاريه مش داري بشوقي و ناري غلبت اداري انا و الله



و اتاريه كذاب و غرماه عذاب و لا له احبابباملرة

و اتاريه مش داري بشوقي و ناري غلبت اداري انا و الله



خاد قلبي معاه و علمني الاه و اللهى لا انساه و اهي مرة

كده جاني كده جيت له كده روحي راحت و راحت له

كده سابني كده باعني كده اهو بقى بيعذبني

كده



كده جاني كده جيت له كده جاني كده جيت له

كده جاني كده جيت له كده روحي راحت و راحت له

كده سابني كده باعني كده اهو بقى بيعذبني

كده جاني"
"1528753083-64","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني غازي الامير","http://aghanilyrics.com/allsongslyrics.php?songslyrics=ghazi-alamir&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%BA%D8%A7%D8%B2%D9%8A-%D8%A7%D9%84%D8%A7%D9%85%D9%8A%D8%B1","كلمات اغنية يا استاذ غازي الامير","http://aghanilyrics.com/songlyrics.php?lyrics=25991&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%8A%D8%A7-%D8%A7%D8%B3%D8%AA%D8%A7%D8%B0-%D8%BA%D8%A7%D8%B2%D9%8A-%D8%A7%D9%84%D8%A7%D9%85%D9%8A%D8%B1","يا أستاذ سمعنا يا أستاذ

كلام الحب ورينا يا أستاذ

يا أستاذ مال قلبك مالو مالو

اش لي غير حالو



يا أستاذ طال علينا البعاد

تجي يوم و تمشي كيف المعتاد

يا أستاذ يا أستاذ يا أستاذ



جاوبنا يا ابو قلب حساس

فهمنا معنى الوفا و الاخلاص

جاوبنا و هروبك ما يفيدك

ارضى بنصيبك



نستناك امتى غادي تجينا

و نترجاك حنن قلبك علينا

نستناك و الصبر ليه حدوده

و المحب بوجوده



يا أستاذ طال علينا البعاد

تجي يوم و تمشي كيف المعتاد

يا أستاذ يا أستاذ يا أستاذ"
"1528753802-321","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني اميمة خليل","http://aghanilyrics.com/allsongslyrics.php?songslyrics=omaima-khalil&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%A7%D9%85%D9%8A%D9%85%D8%A9-%D8%AE%D9%84%D9%8A%D9%84","كلمات اغنية العائد اميمة خليل","http://aghanilyrics.com/songlyrics.php?lyrics=15801&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D9%84%D8%B9%D8%A7%D8%A6%D8%AF-%D8%A7%D9%85%D9%8A%D9%85%D8%A9-%D8%AE%D9%84%D9%8A%D9%84","العائد

ومررت امس على الديار انفض الحزن المعشعش في الجدار

واقبل الأرض التي وطئت صغار ومررت امس على الديار

وجثوت عند قبور احبابي واعينهم مصابيح القبور

ما اطفئتها الريح عبر موانئ الليل الضرير

وشممت ريح القمح والعرق المخثر والبيادر

ومعالف البقرات والصيف المهاجر

وعلى مدى الطرقات رعيان واشواق دفينه

وحناجر تلهو بأغنية حزينه

ومررت امس على الديار انفض الحزن المعشعش في الجدار

واقبل الأرض التي وطئت صغار ومررت امس على الديار"
"1528753893-354","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني ماري سليمان","http://aghanilyrics.com/allsongslyrics.php?songslyrics=mary-seliman&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%85%D8%A7%D8%B1%D9%8A-%D8%B3%D9%84%D9%8A%D9%85%D8%A7%D9%86","كلمات اغنية فكرت ولا لسه ماري سليمان","http://aghanilyrics.com/songlyrics.php?lyrics=14722&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%81%D9%83%D8%B1%D8%AA-%D9%88%D9%84%D8%A7-%D9%84%D8%B3%D9%87-%D9%85%D8%A7%D8%B1%D9%8A-%D8%B3%D9%84%D9%8A%D9%85%D8%A7%D9%86","فكرت ولا لسه



فكرت و فكرت و لسه

و لسه بفكر فيه و لسه بفكر فيه

لكن تفكيري المرة دي

ضد الشوق لعنيك لعنيك



مش محتاجة منك حنية لا بعادك حيأثر فيي

وحياة الأيام الجاية و الشوق اللي اشتقته إليك



قد ما قلبي ترجى عيونك قد ما قاله عليه مجنوك

قد ما قلبي ترجى عيونك قد ما قاله عليه مجنوك



قد هواك ما تعالى عليه د هواك ما تعالى عليه

لاقيني و الشوق فعنيه و ترجاني كتير



فكرت و فكرت و لسه

و لسه بفكر فيه و لسه بفكر فيه



القلب اللي هواك طول عمره و غرامك كان أهله و ناسه

ما بقاش المغلوب على امره و ما بقاش المخدوع احساسه



و الصورة اللي رسمها خالي عن حبك أيام و ليالي ليالي

و الصورة اللي رسمها خالي عن حبك أيام و ليالي



و لا راحت ابدا من بالي طلعت وهم كبير



فكرت و فكرت و لسه

و لسه بفكر فيه و لسه بفكر فيه



كم مرة ضحكت لي عيونك و اديك اشتاقت لاديي

كم مرة اسبت وجودك في حياتي و حنيت لعنيا



كدبت اللي قالوه أصحابي عن حبك وعشقت عذابي

كدبت اللي قالوه أصحابي عن حبك وعشقت عذابي



و لا مرة دقيت على بابي يجي منين الخير



قد ما قلبي ترجى عيونك قد ما قاله عليه مجنوك

قد ما قلبي ترجى عيونك قد ما قاله عليه مجنوك



قد هواك ما تعالى عليه د هواك ما تعالى عليه

لاقيني و الشوق فعنيه و ترجاني كتير



فكرت و فكرت و لسه

و لسه بفكر فيه و لسه بفكر فيه"
"1528753849-338","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني غيث محمد","http://aghanilyrics.com/allsongslyrics.php?songslyrics=ghith-mohameed&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%BA%D9%8A%D8%AB-%D9%85%D8%AD%D9%85%D8%AF","كلمات اغنية لون السحاب غيث محمد","http://aghanilyrics.com/songlyrics.php?lyrics=25904&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%84%D9%88%D9%86-%D8%A7%D9%84%D8%B3%D8%AD%D8%A7%D8%A8-%D8%BA%D9%8A%D8%AB-%D9%85%D8%AD%D9%85%D8%AF","ياهلا والله بحبيبي، ياهلا بلون السحاب

من كثر ما أنا افتقدتك، ارتوى احساسي غياب



معك يا نبض الحياة، القى في صمتي قصيد

وباختصار الشوق كله، شوفتك للعين عيد



انا مو ميّت عليك، انا من غيرك اموت

ضيّ عيني وكل كلي، عادي لو توحشني موت



آه من تقبل علي، للجسد روحي تعود

مافي أحلى من وصالك، لوَّن بعيني الوجود



آه من تقبل علي، للجسد روحي تعود

ومافي أغلى من وجودك، ومافي أغلى من عهود



ياهلا والله بحبيبي، ياهلا بلون السحاب

من كثر ما أنا افتقدتك، ارتوى احساسي غياب"
"1528753738-295","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني ميشلين خليفه","http://aghanilyrics.com/allsongslyrics.php?songslyrics=micheline-khalifa&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%85%D9%8A%D8%B4%D9%84%D9%8A%D9%86-%D8%AE%D9%84%D9%8A%D9%81%D9%87","كلمات اغنية سامحني ميشلين خليفه","http://aghanilyrics.com/songlyrics.php?lyrics=16091&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%B3%D8%A7%D9%85%D8%AD%D9%86%D9%8A-%D9%85%D9%8A%D8%B4%D9%84%D9%8A%D9%86-%D8%AE%D9%84%D9%8A%D9%81%D9%87","سامحني



سامحني يا حبيبي على بعدي و قسوتي

سامحني يا حبيبي من بعد ما حبتني



سامحني



انت اللي غدرت بي

و انت اللي قسيت علي

كان مالي هواك عينيي

و عمري و دنيتي



انت اللي غدرت بي

و انت اللي قسيت علي

كان مالي هواك عينيي

و عمري و دنيتي



انت انت اللي بعني و ازاي تبعني

و من امتى يعني بتحس بشكوتي



﻿

انت انت اللي بعني و ازاي تبعني

و من امتى يعني بتحس بشكوتي



سامحني



اعذرني يا حبيبي ما قدرتش ع السماح

و بعدت و مش بايدي نا دبت كتير جراح

و ان كان هواك نصيبي ما كان الحب راح



اعذرني يا حبيبي ما قدرتش ع السماح

و بعدت و مش بايدي نا دبت كتير جراح

و ان كان هواك نصيبي ما كان الحب راح



انت انت اللي بعني و ازاي تبعني

و من امتى يعني بتحس بشكوتي



انت انت اللي بعني و ازاي تبعني

و من امتى يعني بتحس بشكوتي



سامحني



ما توعدنيش بحاجه ما تصحيش اللي كان

ما فيش دلوقتي حاجه و لا حب ولا امان

عايز ترجعلي تاني روح رجع الزمان



ما توعدنيش بحاجه ما تصحيش اللي كان

ما فيش دلوقتي حاجه و لا حب ولا امان

عايز ترجعلي تاني روح رجع الزمان



انت انت اللي بعني و ازاي تبعني

و من امتى يعني بتحس بشكوتي



انت انت اللي بعني و ازاي تبعني

و من امتى يعني بتحس بشكوتي"
"1528753452-174","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني قمر","http://aghanilyrics.com/allsongslyrics.php?songslyrics=kamar&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%82%D9%85%D8%B1","كلمات اغنية اهو انت قمر","http://aghanilyrics.com/songlyrics.php?lyrics=18072&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D9%87%D9%88-%D8%A7%D9%86%D8%AA-%D9%82%D9%85%D8%B1","اهو انت



اهو انت و ستين انت .. و سبعين انت و تمانين انت

يللى انت نسيت نفسك .. هو انا عارفاك اصلا من امتى

قدامك تلاتين ثانيه .. و هعد لحد تمانيه

ملاقيكش واقف قدامى .. علشان

هتشوفنى بقى .. فى صوره تانيه

اما انت غريب .. ايه ده

ابعد كده روح .. الله

ماتطلعش الجنونه عليك

ماتنرفزنيش .. اووووه

اسمع .. يللى غرورك غرك

منك .. و لا كفايه شرك

قصر .. ما تهزرش معايا

هقول فى كلام مش هيسرك

مش هيسرك



اهو انت و ستين انت .. و سبعين انت و تمانين انت

يللى انت نسيت نفسك .. هو انا عارفاك اصلا من امتى

اسمع .. طول ما انا واقفه اتكلم

منك .. قلبى خلاص اتعلم

قصر .. فى الدور رد عليا

ليه واقف ساكت و مبلم

ابعد عنى

قدامك تلاتين ثانيه .. و هعد لحد تمانيه

ملاقيكش واقف قدامى .. علشان

هتشوفنى بقى .. فى صوره تانيه

اما انت غريب .. ايه ده

ابعد كده روح .. الله

ماتطلعش الجنونه عليك

ماتنرفزنيش .. اووووه

اسمع .. يللى غرورك غرك

منك .. و لا كفايه شرك

قصر .. ما تهزرش معايا

هقول فى كلام مش هيسرك

مش هيسرك

اهو انت و ستين انت .. و سبعين انت و تمانين انت

يللى انت نسيت نفسك .. هو انا عارفاك اصلا من امتى

اصلا من امتى"
"1528753820-327","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني ناجي الاسطا","http://aghanilyrics.com/allsongslyrics.php?songslyrics=naji-osta&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%86%D8%A7%D8%AC%D9%8A-%D8%A7%D9%84%D8%A7%D8%B3%D8%B7%D8%A7","كلمات اغنية ايه نعم ناجي الاسطا","http://aghanilyrics.com/songlyrics.php?lyrics=15315&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D9%8A%D9%87-%D9%86%D8%B9%D9%85-%D9%86%D8%A7%D8%AC%D9%8A-%D8%A7%D9%84%D8%A7%D8%B3%D8%B7%D8%A7","ايه نعم عم حبها اكتر منك ايه نعم كرمالها ببعد عنك



ايه نعم عم حبها اكتر منك ايه نعم كرمالها ببعد عنك



واديني حكايتي معاها من عمر الولدنة



بتحطي راسك براسها بمحيكي من الدنيا



هيدي اللي طلبتلي ايدك وقالت بتجنني وما خيبتلك ظنك



ايه نعم عم حبها اكتر منك ايه نعم كرمالها ببعد عنك



علمتني هي حطك بعيني بالحلا والحنية شو بتشتاهيها



بكرة بتسرق ابنك شي بنت من حضنك ترضي اكتر منك يعتني فيها



علمتني هي حطك بعيني بالحلا والحنية شو بتشتاهيها



بكرة بتسرق ابنك شي بنت من حضنك ترضي اكتر منك يعتني فيها



اقسي لحالك امي اللي فرحت قد الدنيا واعتبرت حالها امك



اي نعم عم حبها اكتر منك



واديني حكايتي معاها من عمر الولدنة



بتحطي راسك براسها بمحكيي من الدنيا



هاي اللي طلبتلي ايديك وقالت بتجنني وما خيبتلك ظنك



ايه نعم"
